Treatment,Tub,Date,Time,DateTime,Temperature (°F),Temperature (°C)
High,2,2023-02-09,10:54,2023-02-09 10:54,85.554,29.75222222
High,2,2023-02-09,11:09,2023-02-09 11:09,85.554,29.75222222
High,2,2023-02-09,11:24,2023-02-09 11:24,86.277,30.15388889
High,2,2023-02-09,11:39,2023-02-09 11:39,85.374,29.65222222
High,2,2023-02-09,11:54,2023-02-09 11:54,85.915,29.95277778
High,2,2023-02-09,12:09,2023-02-09 12:09,86.097,30.05388889
High,2,2023-02-09,12:24,2023-02-09 12:24,85.374,29.65222222
High,2,2023-02-09,12:39,2023-02-09 12:39,86.097,30.05388889
High,2,2023-02-09,12:54,2023-02-09 12:54,85.735,29.85277778
High,2,2023-02-09,13:09,2023-02-09 13:09,85.735,29.85277778
High,2,2023-02-09,13:24,2023-02-09 13:24,86.277,30.15388889
High,2,2023-02-09,13:39,2023-02-09 13:39,85.374,29.65222222
High,2,2023-02-09,13:54,2023-02-09 13:54,85.915,29.95277778
High,2,2023-02-09,14:09,2023-02-09 14:09,85.915,29.95277778
High,2,2023-02-09,14:24,2023-02-09 14:24,85.374,29.65222222
High,2,2023-02-09,14:39,2023-02-09 14:39,86.097,30.05388889
High,2,2023-02-09,14:54,2023-02-09 14:54,85.554,29.75222222
High,2,2023-02-09,15:09,2023-02-09 15:09,85.735,29.85277778
High,2,2023-02-09,15:24,2023-02-09 15:24,86.277,30.15388889
High,2,2023-02-09,15:39,2023-02-09 15:39,85.374,29.65222222
High,2,2023-02-09,15:54,2023-02-09 15:54,85.915,29.95277778
High,2,2023-02-09,16:09,2023-02-09 16:09,86.097,30.05388889
High,2,2023-02-09,16:24,2023-02-09 16:24,85.374,29.65222222
High,2,2023-02-09,16:39,2023-02-09 16:39,86.097,30.05388889
High,2,2023-02-09,16:54,2023-02-09 16:54,85.554,29.75222222
High,2,2023-02-09,17:09,2023-02-09 17:09,85.554,29.75222222
High,2,2023-02-09,17:24,2023-02-09 17:24,86.277,30.15388889
High,2,2023-02-09,17:39,2023-02-09 17:39,85.374,29.65222222
High,2,2023-02-09,17:54,2023-02-09 17:54,85.915,29.95277778
High,2,2023-02-09,18:09,2023-02-09 18:09,85.915,29.95277778
High,2,2023-02-09,18:24,2023-02-09 18:24,85.374,29.65222222
High,2,2023-02-09,18:39,2023-02-09 18:39,86.097,30.05388889
High,2,2023-02-09,18:54,2023-02-09 18:54,85.554,29.75222222
High,2,2023-02-09,19:09,2023-02-09 19:09,85.554,29.75222222
High,2,2023-02-09,19:24,2023-02-09 19:24,86.277,30.15388889
High,2,2023-02-09,19:39,2023-02-09 19:39,85.374,29.65222222
High,2,2023-02-09,19:54,2023-02-09 19:54,85.735,29.85277778
High,2,2023-02-09,20:09,2023-02-09 20:09,86.097,30.05388889
High,2,2023-02-09,20:24,2023-02-09 20:24,85.374,29.65222222
High,2,2023-02-09,20:39,2023-02-09 20:39,85.915,29.95277778
High,2,2023-02-09,20:54,2023-02-09 20:54,85.915,29.95277778
High,2,2023-02-09,21:09,2023-02-09 21:09,85.374,29.65222222
High,2,2023-02-09,21:24,2023-02-09 21:24,86.097,30.05388889
High,2,2023-02-09,21:39,2023-02-09 21:39,85.554,29.75222222
High,2,2023-02-09,21:54,2023-02-09 21:54,85.554,29.75222222
High,2,2023-02-09,22:09,2023-02-09 22:09,86.277,30.15388889
High,2,2023-02-09,22:24,2023-02-09 22:24,85.374,29.65222222
High,2,2023-02-09,22:39,2023-02-09 22:39,85.735,29.85277778
High,2,2023-02-09,22:54,2023-02-09 22:54,86.097,30.05388889
High,2,2023-02-09,23:09,2023-02-09 23:09,85.374,29.65222222
High,2,2023-02-09,23:24,2023-02-09 23:24,85.915,29.95277778
High,2,2023-02-09,23:39,2023-02-09 23:39,85.915,29.95277778
High,2,2023-02-09,23:54,2023-02-09 23:54,85.374,29.65222222
High,2,2023-02-10,0:09,2023-02-10 00:09,86.097,30.05388889
High,2,2023-02-10,0:24,2023-02-10 00:24,85.915,29.95277778
High,2,2023-02-10,0:39,2023-02-10 00:39,85.374,29.65222222
High,2,2023-02-10,0:54,2023-02-10 00:54,86.097,30.05388889
High,2,2023-02-10,1:09,2023-02-10 01:09,85.735,29.85277778
High,2,2023-02-10,1:24,2023-02-10 01:24,85.554,29.75222222
High,2,2023-02-10,1:39,2023-02-10 01:39,86.097,30.05388889
High,2,2023-02-10,1:54,2023-02-10 01:54,85.554,29.75222222
High,2,2023-02-10,2:09,2023-02-10 02:09,85.554,29.75222222
High,2,2023-02-10,2:24,2023-02-10 02:24,86.277,30.15388889
High,2,2023-02-10,2:39,2023-02-10 02:39,85.554,29.75222222
High,2,2023-02-10,2:54,2023-02-10 02:54,85.735,29.85277778
High,2,2023-02-10,3:09,2023-02-10 03:09,86.277,30.15388889
High,2,2023-02-10,3:24,2023-02-10 03:24,85.374,29.65222222
High,2,2023-02-10,3:39,2023-02-10 03:39,85.735,29.85277778
High,2,2023-02-10,3:54,2023-02-10 03:54,86.277,30.15388889
High,2,2023-02-10,4:09,2023-02-10 04:09,85.374,29.65222222
High,2,2023-02-10,4:24,2023-02-10 04:24,85.915,29.95277778
High,2,2023-02-10,4:39,2023-02-10 04:39,86.097,30.05388889
High,2,2023-02-10,4:54,2023-02-10 04:54,85.374,29.65222222
High,2,2023-02-10,5:09,2023-02-10 05:09,86.097,30.05388889
High,2,2023-02-10,5:24,2023-02-10 05:24,85.915,29.95277778
High,2,2023-02-10,5:39,2023-02-10 05:39,85.374,29.65222222
High,2,2023-02-10,5:54,2023-02-10 05:54,86.097,30.05388889
High,2,2023-02-10,6:09,2023-02-10 06:09,85.735,29.85277778
High,2,2023-02-10,6:24,2023-02-10 06:24,85.374,29.65222222
High,2,2023-02-10,6:39,2023-02-10 06:39,86.277,30.15388889
High,2,2023-02-10,6:54,2023-02-10 06:54,85.554,29.75222222
High,2,2023-02-10,7:09,2023-02-10 07:09,85.554,29.75222222
High,2,2023-02-10,7:24,2023-02-10 07:24,86.277,30.15388889
High,2,2023-02-10,7:39,2023-02-10 07:39,85.554,29.75222222
High,2,2023-02-10,7:54,2023-02-10 07:54,85.554,29.75222222
High,2,2023-02-10,8:09,2023-02-10 08:09,86.277,30.15388889
High,2,2023-02-10,8:24,2023-02-10 08:24,85.554,29.75222222
High,2,2023-02-10,8:39,2023-02-10 08:39,85.735,29.85277778
High,2,2023-02-10,8:54,2023-02-10 08:54,86.277,30.15388889
High,2,2023-02-10,9:09,2023-02-10 09:09,85.554,29.75222222
High,2,2023-02-10,9:24,2023-02-10 09:24,85.554,29.75222222
High,2,2023-02-10,9:39,2023-02-10 09:39,86.277,30.15388889
High,2,2023-02-10,9:54,2023-02-10 09:54,85.735,29.85277778
High,2,2023-02-10,10:09,2023-02-10 10:09,85.554,29.75222222
High,2,2023-02-10,10:24,2023-02-10 10:24,86.097,30.05388889
High,2,2023-02-10,10:39,2023-02-10 10:39,85.915,29.95277778
High,2,2023-02-10,10:54,2023-02-10 10:54,85.374,29.65222222
High,2,2023-02-10,11:09,2023-02-10 11:09,86.097,30.05388889
High,2,2023-02-10,11:24,2023-02-10 11:24,85.915,29.95277778
High,2,2023-02-10,11:39,2023-02-10 11:39,85.374,29.65222222
High,2,2023-02-10,11:54,2023-02-10 11:54,86.097,30.05388889
High,2,2023-02-10,12:09,2023-02-10 12:09,86.097,30.05388889
High,2,2023-02-10,12:24,2023-02-10 12:24,85.374,29.65222222
High,2,2023-02-10,12:39,2023-02-10 12:39,85.915,29.95277778
High,2,2023-02-10,12:54,2023-02-10 12:54,86.277,30.15388889
High,2,2023-02-10,13:09,2023-02-10 13:09,85.374,29.65222222
High,2,2023-02-10,13:24,2023-02-10 13:24,85.915,29.95277778
High,2,2023-02-10,13:39,2023-02-10 13:39,86.277,30.15388889
High,2,2023-02-10,13:54,2023-02-10 13:54,85.554,29.75222222
High,2,2023-02-10,14:09,2023-02-10 14:09,85.735,29.85277778
High,2,2023-02-10,14:24,2023-02-10 14:24,86.277,30.15388889
High,2,2023-02-10,14:39,2023-02-10 14:39,85.554,29.75222222
High,2,2023-02-10,14:54,2023-02-10 14:54,85.735,29.85277778
High,2,2023-02-10,15:09,2023-02-10 15:09,86.641,30.35611111
High,2,2023-02-10,15:24,2023-02-10 15:24,85.554,29.75222222
High,2,2023-02-10,15:39,2023-02-10 15:39,85.735,29.85277778
High,2,2023-02-10,15:54,2023-02-10 15:54,86.277,30.15388889
High,2,2023-02-10,16:09,2023-02-10 16:09,86.097,30.05388889
High,2,2023-02-10,16:24,2023-02-10 16:24,85.554,29.75222222
High,2,2023-02-10,16:39,2023-02-10 16:39,86.097,30.05388889
High,2,2023-02-10,16:54,2023-02-10 16:54,86.277,30.15388889
High,2,2023-02-10,17:09,2023-02-10 17:09,85.554,29.75222222
High,2,2023-02-10,17:24,2023-02-10 17:24,85.735,29.85277778
High,2,2023-02-10,17:39,2023-02-10 17:39,86.277,30.15388889
High,2,2023-02-10,17:54,2023-02-10 17:54,85.554,29.75222222
High,2,2023-02-10,18:09,2023-02-10 18:09,85.554,29.75222222
High,2,2023-02-10,18:24,2023-02-10 18:24,86.097,30.05388889
High,2,2023-02-10,18:39,2023-02-10 18:39,85.915,29.95277778
High,2,2023-02-10,18:54,2023-02-10 18:54,85.374,29.65222222
High,2,2023-02-10,19:09,2023-02-10 19:09,86.097,30.05388889
High,2,2023-02-10,19:24,2023-02-10 19:24,86.097,30.05388889
High,2,2023-02-10,19:39,2023-02-10 19:39,85.374,29.65222222
High,2,2023-02-10,19:54,2023-02-10 19:54,85.915,29.95277778
High,2,2023-02-10,20:09,2023-02-10 20:09,86.277,30.15388889
High,2,2023-02-10,20:24,2023-02-10 20:24,85.554,29.75222222
High,2,2023-02-10,20:39,2023-02-10 20:39,85.554,29.75222222
High,2,2023-02-10,20:54,2023-02-10 20:54,86.097,30.05388889
High,2,2023-02-10,21:09,2023-02-10 21:09,86.097,30.05388889
High,2,2023-02-10,21:24,2023-02-10 21:24,85.374,29.65222222
High,2,2023-02-10,21:39,2023-02-10 21:39,85.915,29.95277778
High,2,2023-02-10,21:54,2023-02-10 21:54,86.277,30.15388889
High,2,2023-02-10,22:09,2023-02-10 22:09,85.735,29.85277778
High,2,2023-02-10,22:24,2023-02-10 22:24,85.554,29.75222222
High,2,2023-02-10,22:39,2023-02-10 22:39,86.097,30.05388889
High,2,2023-02-10,22:54,2023-02-10 22:54,86.277,30.15388889
High,2,2023-02-10,23:09,2023-02-10 23:09,85.554,29.75222222
High,2,2023-02-10,23:24,2023-02-10 23:24,85.735,29.85277778
High,2,2023-02-10,23:39,2023-02-10 23:39,86.097,30.05388889
High,2,2023-02-10,23:54,2023-02-10 23:54,86.277,30.15388889
High,2,2023-02-11,0:09,2023-02-11 00:09,85.554,29.75222222
High,2,2023-02-11,0:24,2023-02-11 00:24,85.735,29.85277778
High,2,2023-02-11,0:39,2023-02-11 00:39,86.277,30.15388889
High,2,2023-02-11,0:54,2023-02-11 00:54,86.097,30.05388889
High,2,2023-02-11,1:09,2023-02-11 01:09,85.554,29.75222222
High,2,2023-02-11,1:24,2023-02-11 01:24,85.915,29.95277778
High,2,2023-02-11,1:39,2023-02-11 01:39,86.277,30.15388889
High,2,2023-02-11,1:54,2023-02-11 01:54,85.915,29.95277778
High,2,2023-02-11,2:09,2023-02-11 02:09,85.554,29.75222222
High,2,2023-02-11,2:24,2023-02-11 02:24,85.915,29.95277778
High,2,2023-02-11,2:39,2023-02-11 02:39,86.277,30.15388889
High,2,2023-02-11,2:54,2023-02-11 02:54,85.915,29.95277778
High,2,2023-02-11,3:09,2023-02-11 03:09,85.554,29.75222222
High,2,2023-02-11,3:24,2023-02-11 03:24,85.915,29.95277778
High,2,2023-02-11,3:39,2023-02-11 03:39,86.277,30.15388889
High,2,2023-02-11,3:54,2023-02-11 03:54,86.097,30.05388889
High,2,2023-02-11,4:09,2023-02-11 04:09,85.554,29.75222222
High,2,2023-02-11,4:24,2023-02-11 04:24,85.735,29.85277778
High,2,2023-02-11,4:39,2023-02-11 04:39,86.277,30.15388889
High,2,2023-02-11,4:54,2023-02-11 04:54,86.097,30.05388889
High,2,2023-02-11,5:09,2023-02-11 05:09,85.554,29.75222222
High,2,2023-02-11,5:24,2023-02-11 05:24,85.735,29.85277778
High,2,2023-02-11,5:39,2023-02-11 05:39,86.277,30.15388889
High,2,2023-02-11,5:54,2023-02-11 05:54,86.097,30.05388889
High,2,2023-02-11,6:09,2023-02-11 06:09,85.554,29.75222222
High,2,2023-02-11,6:24,2023-02-11 06:24,85.735,29.85277778
High,2,2023-02-11,6:39,2023-02-11 06:39,86.277,30.15388889
High,2,2023-02-11,6:54,2023-02-11 06:54,86.097,30.05388889
High,2,2023-02-11,7:09,2023-02-11 07:09,85.554,29.75222222
High,2,2023-02-11,7:24,2023-02-11 07:24,85.735,29.85277778
High,2,2023-02-11,7:39,2023-02-11 07:39,86.277,30.15388889
High,2,2023-02-11,7:54,2023-02-11 07:54,86.097,30.05388889
High,2,2023-02-11,8:09,2023-02-11 08:09,85.554,29.75222222
High,2,2023-02-11,8:24,2023-02-11 08:24,85.915,29.95277778
High,2,2023-02-11,8:39,2023-02-11 08:39,86.277,30.15388889
High,2,2023-02-11,8:54,2023-02-11 08:54,86.097,30.05388889
High,2,2023-02-11,9:09,2023-02-11 09:09,85.554,29.75222222
High,2,2023-02-11,9:24,2023-02-11 09:24,85.915,29.95277778
High,2,2023-02-11,9:39,2023-02-11 09:39,86.277,30.15388889
High,2,2023-02-11,9:54,2023-02-11 09:54,86.277,30.15388889
High,2,2023-02-11,10:09,2023-02-11 10:09,85.554,29.75222222
High,2,2023-02-11,10:24,2023-02-11 10:24,85.735,29.85277778
High,2,2023-02-11,10:39,2023-02-11 10:39,86.277,30.15388889
High,2,2023-02-11,10:54,2023-02-11 10:54,86.277,30.15388889
High,2,2023-02-11,11:09,2023-02-11 11:09,85.735,29.85277778
High,2,2023-02-11,11:24,2023-02-11 11:24,85.554,29.75222222
High,2,2023-02-11,11:39,2023-02-11 11:39,86.277,30.15388889
High,2,2023-02-11,11:54,2023-02-11 11:54,86.277,30.15388889
High,2,2023-02-11,12:09,2023-02-11 12:09,85.735,29.85277778
High,2,2023-02-11,12:24,2023-02-11 12:24,85.554,29.75222222
High,2,2023-02-11,12:39,2023-02-11 12:39,85.014,29.45222222
High,2,2023-02-11,12:54,2023-02-11 12:54,86.097,30.05388889
High,2,2023-02-11,13:09,2023-02-11 13:09,86.277,30.15388889
High,2,2023-02-11,13:24,2023-02-11 13:24,85.374,29.65222222
High,2,2023-02-11,13:39,2023-02-11 13:39,85.915,29.95277778
High,2,2023-02-11,13:54,2023-02-11 13:54,86.097,30.05388889
High,2,2023-02-11,14:09,2023-02-11 14:09,85.374,29.65222222
High,2,2023-02-11,14:24,2023-02-11 14:24,84.295,29.05277778
High,2,2023-02-11,14:39,2023-02-11 14:39,84.834,29.35222222
High,2,2023-02-11,14:54,2023-02-11 14:54,86.097,30.05388889
High,2,2023-02-11,15:09,2023-02-11 15:09,85.915,29.95277778
High,2,2023-02-11,15:24,2023-02-11 15:24,85.374,29.65222222
High,2,2023-02-11,15:39,2023-02-11 15:39,86.097,30.05388889
High,2,2023-02-11,15:54,2023-02-11 15:54,85.554,29.75222222
High,2,2023-02-11,16:09,2023-02-11 16:09,85.554,29.75222222
High,2,2023-02-11,16:24,2023-02-11 16:24,86.277,30.15388889
High,2,2023-02-11,16:39,2023-02-11 16:39,85.554,29.75222222
High,2,2023-02-11,16:54,2023-02-11 16:54,85.735,29.85277778
High,2,2023-02-11,17:09,2023-02-11 17:09,86.277,30.15388889
High,2,2023-02-11,17:24,2023-02-11 17:24,85.374,29.65222222
High,2,2023-02-11,17:39,2023-02-11 17:39,85.915,29.95277778
High,2,2023-02-11,17:54,2023-02-11 17:54,86.097,30.05388889
High,2,2023-02-11,18:09,2023-02-11 18:09,85.374,29.65222222
High,2,2023-02-11,18:24,2023-02-11 18:24,86.097,30.05388889
High,2,2023-02-11,18:39,2023-02-11 18:39,85.915,29.95277778
High,2,2023-02-11,18:54,2023-02-11 18:54,85.374,29.65222222
High,2,2023-02-11,19:09,2023-02-11 19:09,86.097,30.05388889
High,2,2023-02-11,19:24,2023-02-11 19:24,85.735,29.85277778
High,2,2023-02-11,19:39,2023-02-11 19:39,85.374,29.65222222
High,2,2023-02-11,19:54,2023-02-11 19:54,86.097,30.05388889
High,2,2023-02-11,20:09,2023-02-11 20:09,85.554,29.75222222
High,2,2023-02-11,20:24,2023-02-11 20:24,85.554,29.75222222
High,2,2023-02-11,20:39,2023-02-11 20:39,86.097,30.05388889
High,2,2023-02-11,20:54,2023-02-11 20:54,85.554,29.75222222
High,2,2023-02-11,21:09,2023-02-11 21:09,85.735,29.85277778
High,2,2023-02-11,21:24,2023-02-11 21:24,86.097,30.05388889
High,2,2023-02-11,21:39,2023-02-11 21:39,85.374,29.65222222
High,2,2023-02-11,21:54,2023-02-11 21:54,85.735,29.85277778
High,2,2023-02-11,22:09,2023-02-11 22:09,86.097,30.05388889
High,2,2023-02-11,22:24,2023-02-11 22:24,85.374,29.65222222
High,2,2023-02-11,22:39,2023-02-11 22:39,85.735,29.85277778
High,2,2023-02-11,22:54,2023-02-11 22:54,86.097,30.05388889
High,2,2023-02-11,23:09,2023-02-11 23:09,85.374,29.65222222
High,2,2023-02-11,23:24,2023-02-11 23:24,85.915,29.95277778
High,2,2023-02-11,23:39,2023-02-11 23:39,86.097,30.05388889
High,2,2023-02-11,23:54,2023-02-11 23:54,85.374,29.65222222
High,2,2023-02-12,0:09,2023-02-12 00:09,85.915,29.95277778
High,2,2023-02-12,0:24,2023-02-12 00:24,86.097,30.05388889
High,2,2023-02-12,0:39,2023-02-12 00:39,85.374,29.65222222
High,2,2023-02-12,0:54,2023-02-12 00:54,85.915,29.95277778
High,2,2023-02-12,1:09,2023-02-12 01:09,86.097,30.05388889
High,2,2023-02-12,1:24,2023-02-12 01:24,85.374,29.65222222
High,2,2023-02-12,1:39,2023-02-12 01:39,85.915,29.95277778
High,2,2023-02-12,1:54,2023-02-12 01:54,86.097,30.05388889
High,2,2023-02-12,2:09,2023-02-12 02:09,85.374,29.65222222
High,2,2023-02-12,2:24,2023-02-12 02:24,85.915,29.95277778
High,2,2023-02-12,2:39,2023-02-12 02:39,86.097,30.05388889
High,2,2023-02-12,2:54,2023-02-12 02:54,85.374,29.65222222
High,2,2023-02-12,3:09,2023-02-12 03:09,85.915,29.95277778
High,2,2023-02-12,3:24,2023-02-12 03:24,86.097,30.05388889
High,2,2023-02-12,3:39,2023-02-12 03:39,85.374,29.65222222
High,2,2023-02-12,3:54,2023-02-12 03:54,85.735,29.85277778
High,2,2023-02-12,4:09,2023-02-12 04:09,86.097,30.05388889
High,2,2023-02-12,4:24,2023-02-12 04:24,85.554,29.75222222
High,2,2023-02-12,4:39,2023-02-12 04:39,85.735,29.85277778
High,2,2023-02-12,4:54,2023-02-12 04:54,86.097,30.05388889
High,2,2023-02-12,5:09,2023-02-12 05:09,85.554,29.75222222
High,2,2023-02-12,5:24,2023-02-12 05:24,85.554,29.75222222
High,2,2023-02-12,5:39,2023-02-12 05:39,86.097,30.05388889
High,2,2023-02-12,5:54,2023-02-12 05:54,85.554,29.75222222
High,2,2023-02-12,6:09,2023-02-12 06:09,85.554,29.75222222
High,2,2023-02-12,6:24,2023-02-12 06:24,86.277,30.15388889
High,2,2023-02-12,6:39,2023-02-12 06:39,85.554,29.75222222
High,2,2023-02-12,6:54,2023-02-12 06:54,85.554,29.75222222
High,2,2023-02-12,7:09,2023-02-12 07:09,86.097,30.05388889
High,2,2023-02-12,7:24,2023-02-12 07:24,85.735,29.85277778
High,2,2023-02-12,7:39,2023-02-12 07:39,85.554,29.75222222
High,2,2023-02-12,7:54,2023-02-12 07:54,86.277,30.15388889
High,2,2023-02-12,8:09,2023-02-12 08:09,85.554,29.75222222
High,2,2023-02-12,8:24,2023-02-12 08:24,85.554,29.75222222
High,2,2023-02-12,8:39,2023-02-12 08:39,86.277,30.15388889
High,2,2023-02-12,8:54,2023-02-12 08:54,85.554,29.75222222
High,2,2023-02-12,9:09,2023-02-12 09:09,85.554,29.75222222
High,2,2023-02-12,9:24,2023-02-12 09:24,86.277,30.15388889
High,2,2023-02-12,9:39,2023-02-12 09:39,85.554,29.75222222
High,2,2023-02-12,9:54,2023-02-12 09:54,85.554,29.75222222
High,2,2023-02-12,10:09,2023-02-12 10:09,86.097,30.05388889
High,2,2023-02-12,10:24,2023-02-12 10:24,85.554,29.75222222
High,2,2023-02-12,10:39,2023-02-12 10:39,85.554,29.75222222
High,2,2023-02-12,10:54,2023-02-12 10:54,86.097,30.05388889
High,2,2023-02-12,11:09,2023-02-12 11:09,85.735,29.85277778
High,2,2023-02-12,11:24,2023-02-12 11:24,85.374,29.65222222
High,2,2023-02-12,11:39,2023-02-12 11:39,86.097,30.05388889
High,2,2023-02-12,11:54,2023-02-12 11:54,85.735,29.85277778
High,2,2023-02-12,12:09,2023-02-12 12:09,85.554,29.75222222
High,2,2023-02-12,12:24,2023-02-12 12:24,86.097,30.05388889
High,2,2023-02-12,12:39,2023-02-12 12:39,85.915,29.95277778
High,2,2023-02-12,12:54,2023-02-12 12:54,85.374,29.65222222
High,2,2023-02-12,13:09,2023-02-12 13:09,86.097,30.05388889
High,2,2023-02-12,13:24,2023-02-12 13:24,85.735,29.85277778
High,2,2023-02-12,13:39,2023-02-12 13:39,85.374,29.65222222
High,2,2023-02-12,13:54,2023-02-12 13:54,86.097,30.05388889
High,2,2023-02-12,14:09,2023-02-12 14:09,85.735,29.85277778
High,2,2023-02-12,14:24,2023-02-12 14:24,85.554,29.75222222
High,2,2023-02-12,14:39,2023-02-12 14:39,86.097,30.05388889
High,2,2023-02-12,14:54,2023-02-12 14:54,85.735,29.85277778
High,2,2023-02-12,15:09,2023-02-12 15:09,85.374,29.65222222
High,2,2023-02-12,15:24,2023-02-12 15:24,86.097,30.05388889
High,2,2023-02-12,15:39,2023-02-12 15:39,85.735,29.85277778
High,2,2023-02-12,15:54,2023-02-12 15:54,85.374,29.65222222
High,2,2023-02-12,16:09,2023-02-12 16:09,86.097,30.05388889
High,2,2023-02-12,16:24,2023-02-12 16:24,85.735,29.85277778
High,2,2023-02-12,16:39,2023-02-12 16:39,85.554,29.75222222
High,2,2023-02-12,16:54,2023-02-12 16:54,86.097,30.05388889
High,2,2023-02-12,17:09,2023-02-12 17:09,85.554,29.75222222
High,2,2023-02-12,17:24,2023-02-12 17:24,85.554,29.75222222
High,2,2023-02-12,17:39,2023-02-12 17:39,86.097,30.05388889
High,2,2023-02-12,17:54,2023-02-12 17:54,85.554,29.75222222
High,2,2023-02-12,18:09,2023-02-12 18:09,85.554,29.75222222
High,2,2023-02-12,18:24,2023-02-12 18:24,86.097,30.05388889
High,2,2023-02-12,18:39,2023-02-12 18:39,85.554,29.75222222
High,2,2023-02-12,18:54,2023-02-12 18:54,85.554,29.75222222
High,2,2023-02-12,19:09,2023-02-12 19:09,86.097,30.05388889
High,2,2023-02-12,19:24,2023-02-12 19:24,85.554,29.75222222
High,2,2023-02-12,19:39,2023-02-12 19:39,85.554,29.75222222
High,2,2023-02-12,19:54,2023-02-12 19:54,86.097,30.05388889
High,2,2023-02-12,20:09,2023-02-12 20:09,85.735,29.85277778
High,2,2023-02-12,20:24,2023-02-12 20:24,85.374,29.65222222
High,2,2023-02-12,20:39,2023-02-12 20:39,86.097,30.05388889
High,2,2023-02-12,20:54,2023-02-12 20:54,85.554,29.75222222
High,2,2023-02-12,21:09,2023-02-12 21:09,85.554,29.75222222
High,2,2023-02-12,21:24,2023-02-12 21:24,86.097,30.05388889
High,2,2023-02-12,21:39,2023-02-12 21:39,85.554,29.75222222
High,2,2023-02-12,21:54,2023-02-12 21:54,85.554,29.75222222
High,2,2023-02-12,22:09,2023-02-12 22:09,86.097,30.05388889
High,2,2023-02-12,22:24,2023-02-12 22:24,85.554,29.75222222
High,2,2023-02-12,22:39,2023-02-12 22:39,85.554,29.75222222
High,2,2023-02-12,22:54,2023-02-12 22:54,86.097,30.05388889
High,2,2023-02-12,23:09,2023-02-12 23:09,85.554,29.75222222
High,2,2023-02-12,23:24,2023-02-12 23:24,85.554,29.75222222
High,2,2023-02-12,23:39,2023-02-12 23:39,86.097,30.05388889
High,2,2023-02-12,23:54,2023-02-12 23:54,85.735,29.85277778
High,2,2023-02-13,0:09,2023-02-13 00:09,85.374,29.65222222
High,2,2023-02-13,0:24,2023-02-13 00:24,86.097,30.05388889
High,2,2023-02-13,0:39,2023-02-13 00:39,85.915,29.95277778
High,2,2023-02-13,0:54,2023-02-13 00:54,85.374,29.65222222
High,2,2023-02-13,1:09,2023-02-13 01:09,85.915,29.95277778
High,2,2023-02-13,1:24,2023-02-13 01:24,86.097,30.05388889
High,2,2023-02-13,1:39,2023-02-13 01:39,85.374,29.65222222
High,2,2023-02-13,1:54,2023-02-13 01:54,85.735,29.85277778
High,2,2023-02-13,2:09,2023-02-13 02:09,86.277,30.15388889
High,2,2023-02-13,2:24,2023-02-13 02:24,85.554,29.75222222
High,2,2023-02-13,2:39,2023-02-13 02:39,85.554,29.75222222
High,2,2023-02-13,2:54,2023-02-13 02:54,86.097,30.05388889
High,2,2023-02-13,3:09,2023-02-13 03:09,85.915,29.95277778
High,2,2023-02-13,3:24,2023-02-13 03:24,85.374,29.65222222
High,2,2023-02-13,3:39,2023-02-13 03:39,85.915,29.95277778
High,2,2023-02-13,3:54,2023-02-13 03:54,86.097,30.05388889
High,2,2023-02-13,4:09,2023-02-13 04:09,85.374,29.65222222
High,2,2023-02-13,4:24,2023-02-13 04:24,85.735,29.85277778
High,2,2023-02-13,4:39,2023-02-13 04:39,86.277,30.15388889
High,2,2023-02-13,4:54,2023-02-13 04:54,85.374,29.65222222
High,2,2023-02-13,5:09,2023-02-13 05:09,85.554,29.75222222
High,2,2023-02-13,5:24,2023-02-13 05:24,86.277,30.15388889
High,2,2023-02-13,5:39,2023-02-13 05:39,85.735,29.85277778
High,2,2023-02-13,5:54,2023-02-13 05:54,85.374,29.65222222
High,2,2023-02-13,6:09,2023-02-13 06:09,85.915,29.95277778
High,2,2023-02-13,6:24,2023-02-13 06:24,86.097,30.05388889
High,2,2023-02-13,6:39,2023-02-13 06:39,85.554,29.75222222
High,2,2023-02-13,6:54,2023-02-13 06:54,85.735,29.85277778
High,2,2023-02-13,7:09,2023-02-13 07:09,86.277,30.15388889
High,2,2023-02-13,7:24,2023-02-13 07:24,85.735,29.85277778
High,2,2023-02-13,7:39,2023-02-13 07:39,85.374,29.65222222
High,2,2023-02-13,7:54,2023-02-13 07:54,86.097,30.05388889
High,2,2023-02-13,8:09,2023-02-13 08:09,86.097,30.05388889
High,2,2023-02-13,8:24,2023-02-13 08:24,85.374,29.65222222
High,2,2023-02-13,8:39,2023-02-13 08:39,85.735,29.85277778
High,2,2023-02-13,8:54,2023-02-13 08:54,86.277,30.15388889
High,2,2023-02-13,9:09,2023-02-13 09:09,85.554,29.75222222
High,2,2023-02-13,9:24,2023-02-13 09:24,85.554,29.75222222
High,2,2023-02-13,9:39,2023-02-13 09:39,86.277,30.15388889
High,2,2023-02-13,9:54,2023-02-13 09:54,85.915,29.95277778
High,2,2023-02-13,10:09,2023-02-13 10:09,85.554,29.75222222
High,2,2023-02-13,10:24,2023-02-13 10:24,85.915,29.95277778
High,2,2023-02-13,10:39,2023-02-13 10:39,86.277,30.15388889
High,2,2023-02-13,10:54,2023-02-13 10:54,85.735,29.85277778
High,2,2023-02-13,11:09,2023-02-13 11:09,85.554,29.75222222
High,2,2023-02-13,11:24,2023-02-13 11:24,86.097,30.05388889
